_id,X,Y,neighborhood_id,neighborhood_name,device_serial,device_connectedto,device_address,device_lat,device_long,device_tags,etl_updatedtimestamp,is_current,org1,org2,inside_outside,landmark,ObjectId
213,-71.1377006157859,42.3520586682847,N_568579452955538703,Alston Brighton,Q2AK-PKLP-V45Q,AB-JACKSON-AP1,"40 Armington St., Allston, MA",42.3520586682847,-71.1377006157859,"['BPS', 'Jackson-Mann-School', 'Outside']",2024/04/02 07:56:02+00,1,BPS,,,Jackson Mann School Outside,213
214,-71.1454906150665,42.3490886680621,N_568579452955538703,Alston Brighton,Q2CK-SA2P-MX2R,AB-BRIGHTON-HIGH-AP3,"25 Warren St, Brighton, MA 02135",42.3490886680621,-71.1454906150665,"['BCYF-Grant', 'BPS', 'Brighton-High-School', 'Outside']",2024/04/02 07:56:02+00,1,BPS,,,Brighton High School Outside,214
215,-71.1361326132616,42.3538256682487,N_568579452955538703,Alston Brighton,Q2CK-LVPP-KFQ4,AB-BFDE41-AP1,"460 Cambridge St

Boston, MA 02134",42.3538256682487,-71.1361326132616,['recently-added'],2024/04/02 07:56:02+00,1,,,,,215
216,-71.0774297685712,42.3277333446658,N_579275502070532581,Roxbury,Q2CK-5FW6-RS9C,ROX-VINE-AP5,"Dudley and Adams St., Roxbury, MA",42.3277333446658,-71.0774297685712,"['BCYF/BPL', 'Outside', 'Vine-St-Comm-Center', 'recently-added']",2024/04/02 07:56:03+00,1,BCYF,BPL,,Outside Vine St Comm Center,216
217,-71.0977575987968,42.3184116635137,N_579275502070532581,Roxbury,Q2CK-BX25-DLJ2,BFD-E42-AP2,"1870 Columbus Ave., Roxbury, MA",42.3184116635137,-71.0977575987968,"['BFD', 'Engine-42', 'Outside', 'recently-added']",2024/04/02 07:56:03+00,1,BFD,,,Engine 42 Outside,217
218,-71.0977575987968,42.3184116635137,N_579275502070532581,Roxbury,Q2CK-2D9P-VKGR,ROX-BFDE42-AP1,"1870 Columbus Ave., Roxbury, MA",42.3184116635137,-71.0977575987968,"['BFD', 'Engine-42', 'Outside']",2024/04/02 07:56:03+00,1,BFD,,,Engine 42 Outside,218
219,-71.0837949346751,42.3157289882279,N_579275502070532581,Roxbury,Q2CK-GLBJ-XZRY,ROX-BLA-AP2,"205 Townsend St., Roxbury, MA - east side of roof",42.3157289882279,-71.0837949346751,"['BPS', 'Boston-Latin-Academy', 'Outside']",2024/04/02 07:56:03+00,1,BPS,,,Boston Latin Academy Outside,219
220,-71.0779090213365,42.330275209131,N_579275502070532581,Roxbury,Q2CK-HDFV-VYBC,ROX-ORCHARD-AP2,"906 Albany St., Roxbury, MA",42.330275209131,-71.0779090213365,"['BPS', 'Orchard-Garden-School', 'Outside', 'recently-added']",2024/04/02 07:56:03+00,1,BPS,,,Orchard Garden School Outside,220
221,-71.0779090213365,42.330275209131,N_579275502070532581,Roxbury,Q2CK-ZWAD-LVEM,ROX-ORCHARD-AP1,"906 Albany St., Roxbury, MA",42.330275209131,-71.0779090213365,"['BPS', 'Orchard-Garden-School', 'Outside']",2024/04/02 07:56:03+00,1,BPS,,,Orchard Garden School Outside,221
222,-71.0388091272144,42.3710258637724,N_601230550253961436,East Boston,Q2CK-D66G-X9MY,EB-BPDA7-AP4,"69 Paris St., East Boston, MA - Right back pointing towards Maverick St",42.3710258637724,-71.0388091272144,"['BPD', 'District-A-7', 'E-Boston-Main-Street', 'Outside']",2024/04/02 07:56:05+00,1,BPD,,,District A 7 E Boston Main Street Outside,222
223,,,L_601230550253963850,Mobile WiFi Kit 2,Q3AK-W3JB-ZWJ4,MR76-2,,,,[],2024/04/02 07:55:55+00,1,,,,,223
224,-71.0856739294746,42.3284427142527,N_579275502070532581,Roxbury,Q2CK-NQHH-62DH,ROX-BPDB2-AP2,"2400 Washington St., Roxbury, MA - Left Side Rear Roof Facing Dudley & Washington",42.3284427142527,-71.0856739294746,"['BPD', 'District-B-2', 'Outside']",2024/04/02 07:56:03+00,1,BPD,,,District B 2 Outside,224
225,-71.0792760018623,42.3285580633239,N_579275502070532581,Roxbury,Q2CK-NF7G-GS7K,ROX-BFDE14-AP4,"Dudley St and Mt Pleasant Ave., Roxbury, MA",42.3285580633239,-71.0792760018623,"['BFD', 'Engine-14', 'Outside']",2024/04/02 07:56:03+00,1,BFD,,,Engine 14 Outside,225
226,-71.0865273092574,42.3170561743609,N_579275502070532581,Roxbury,Q2CK-DFHP-VUSX,ROX-BLA-AP3,"Humbolt & Townsend St., Roxbury, MA",42.3170561743609,-71.0865273092574,"['BPS', 'Boston-Latin-Academy', 'Outside']",2024/04/02 07:56:03+00,1,BPS,,,Boston Latin Academy Outside,226
227,-71.05777323246,42.3607280431755,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-3S8D-CZPE,DT-CITYHALL-4th-Floor-Patio-Daycare,One City Hall Sq  Boston MA 02201,42.3607280431756,-71.05777323246,[],2024/04/02 07:56:04+00,1,,,,,227
228,-71.0379135875185,42.3699166745967,N_601230550253961436,East Boston,Q2CK-NQEV-RYEW,EB-154MAVERICK-AP1,"154 Maverick St, East Boston MA",42.3699166745967,-71.0379135875185,"['E-Boston-Main-Street', 'June2016', 'Outside', 'Private-residence', 'recently-added']",2024/04/02 07:56:05+00,1,,,,E Boston Main Street June2016 Outside Private residence,228
229,-71.0381805853654,42.3722786763649,N_601230550253961436,East Boston,Q2CK-NU9A-QWKC,EB-10GOVE-AP2,"10 Gove St, Boston, MA 02128, USA",42.3722786763649,-71.0381805853654,"['E-Boston-Main-Street', 'June2016', 'Outside', 'Private-residence']",2024/04/02 07:56:05+00,1,,,,E Boston Main Street June2016 Outside Private residence,229
230,-71.0387215860435,42.3680616745087,N_601230550253961436,East Boston,Q2EK-N2DB-5PSX,EB-ENGINE9-AP1,"239 Sumner St, Boston, MA 02128",42.3680616745087,-71.0387215860435,"['BFD', 'E-Boston-Main-Street', 'Engine-9', 'Outside']",2024/04/02 07:56:05+00,1,BFD,,,E Boston Main Street Engine 9 Outside,230
231,-71.0983121395111,42.3322372777956,N_601230550253961587,BCYF Tremont,Q2CK-UTKT-YZ7P,BCYF-3rd FL Easter Island,"1483 Tremont St, Boston, MA",42.3322372777957,-71.0983121395111,"['BCYF', 'Inside', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,231
232,-71.0983067750931,42.3321817585533,N_601230550253961587,BCYF Tremont,Q2QD-R397-ZFBT,BCYF-1st floor AP1 ,"1483 Tremont St, Boston, MA",42.3321817585533,-71.0983067750931,"['BCYF', 'Inside', 'UXI', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,UXI employee,232
233,-71.0981726646423,42.33222141516,N_601230550253961587,BCYF Tremont,Q2QD-U3LC-V2UB,BCYF-1st floor AP2 ,"1483 Tremont St, Boston, MA",42.33222141516,-71.0981726646423,"['BCYF', 'Inside', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,233
234,-71.0985213518143,42.3322333121371,N_601230550253961587,BCYF Tremont,Q2FD-55JF-J4WS,BCYF-4th FL Library,"1483 Tremont St, Boston, MA",42.3322333121371,-71.0985213518143,"['BCYF', 'Inside', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,234
235,-71.0984462499619,42.332292796989,N_601230550253961587,BCYF Tremont,Q2FD-5N3B-TTKT,BCYF-4th FL Dep. Comm,"1483 Tremont St, Boston, MA",42.332292796989,-71.0984462499619,"['BCYF', 'employee', 'Inside']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,235
236,-71.098650097847,42.332316590914,N_601230550253961587,BCYF Tremont,Q2FD-4SE4-JW2S,BCYF-3rd FL GED,"1483 Tremont St, Boston, MA",42.332316590914,-71.098650097847,"['BCYF', 'Inside', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,236
237,-71.0615135584342,42.3053784808087,N_601230550253961607,Maintenance,Q2CK-FBVU-CKYV,DOT-LINDEN-AP1,"Linden and Adams St., Dorchester, MA",42.3053784808087,-71.0615135584342,"['Linden', 'Outside', 'recently-added']",2024/04/02 07:56:06+00,1,,,,Linden Outside,237
238,-71.0836630325452,42.3301489235268,N_601230550253961809,Bolling,Q2FD-MTWE-FN62,BOL-WELCOMELOBBY-AP1,"2300 Washington St., Roxbury 02119",42.3301489235268,-71.0836630325452,"['Bolling', 'CoB-Employee', 'Inside']",2024/04/02 07:56:07+00,1,,,Inside,Bolling CoB Employee,238
239,-71.0836630325452,42.3301489235268,N_601230550253961809,Bolling,Q2FD-3Q7F-9C4J,BOL-FOYER-AP1,"2300 Washington St., Roxbury 02119",42.3301489235268,-71.0836630325452,"['Bolling', 'CoB-Employee', 'Inside']",2024/04/02 07:56:07+00,1,,,Inside,Bolling CoB Employee,239
240,-71.0836630325452,42.3301489235268,N_601230550253961809,Bolling,Q2FD-DQJY-R4K6,BOL-FOYER-AP2,"2300 Washington St., Roxbury 02119",42.3301489235268,-71.0836630325452,"['Bolling', 'CoB-Employee', 'Inside']",2024/04/02 07:56:07+00,1,,,Inside,Bolling CoB Employee,240
241,-71.0836630325452,42.3301489235268,N_601230550253961809,Bolling,Q2FD-6RML-C4S6,BOL-SCHLOBBY-AP1,"2300 Washington St., Roxbury 02119",42.3301489235268,-71.0836630325452,"['Bolling', 'CoB-Employee', 'Inside']",2024/04/02 07:56:07+00,1,,,Inside,Bolling CoB Employee,241
242,-71.1040894429907,42.2758153108873,N_601230550253962329,BCYF Indoor,Q3AC-GY58-QT3B,BCYF-Mattahunt-AP2,"100 Hebron St, Mattapan, MA 02126",42.2758153108873,-71.1040894429907,['BCYF'],2024/04/02 07:56:08+00,1,BCYF,,,,242
243,-71.0901645617862,42.3224337457746,N_601230550253962329,BCYF Indoor,Q3AK-WHQ6-PEDA,BCYF-Shelburne-MR76-AP3,"2730 Washington StBoston, MA 02119",42.3224337457746,-71.0901645617862,[],2024/04/02 07:56:08+00,1,,,,,243
244,-71.1040894429907,42.2758153108873,N_601230550253962329,BCYF Indoor,Q3AC-HQX7-ELUG,BCYF-Mattahunt-AP1,"100 Hebron St, Mattapan, MA 02126",42.2758153108873,-71.1040894429907,['BCYF'],2024/04/02 07:56:08+00,1,BCYF,,,,244
245,-71.0901645617862,42.3224337457746,N_601230550253962329,BCYF Indoor,Q3AK-WNHT-9SSX,BCYF-Shelburne-MR76-AP1,"2730 Washington St., Boston, MA 02119",42.3224337457746,-71.0901645617862,[],2024/04/02 07:56:08+00,1,,,,,245
246,-71.04967,42.29409,N_601230550253962329,BCYF Indoor,Q2KD-EVN5-DSFP,BCYF-Leahy-Holloran-AP1,"One Worrell St., Dorchester, MA - inside lobby reception desk",42.29409,-71.04967,"['BCYF', 'BCYF-Grant', 'Dorchester', 'Inside', 'Murphy']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Dorchester Murphy,246
247,-71.1040894429907,42.2758153108873,N_601230550253962329,BCYF Indoor,Q3AC-PJCY-LDTD,BCYF-Mattahunt-AP5,"100 Hebron St, Mattapan, MA 02126",42.2758153108873,-71.1040894429907,['BCYF'],2024/04/02 07:56:08+00,1,BCYF,,,,247
248,-71.06449,42.34835,N_601230550253962329,BCYF Indoor,Q3AC-X96E-VGA8,BCYF-Quincy_CC_AP1,"BPS-Quincy_Elem_232, 885 Washington Street, Boston, MA 02111",42.34835,-71.06449,"['BCYF', 'BCYF-Grant', 'Inside']",2024/04/02 07:56:08+00,1,BCYF,,Inside,,248
249,-71.0492968,42.2943449,N_601230550253962329,BCYF Indoor,Q2JD-XRN5-6G22,BCYF-Murphy-AP2,"One Worrell Street, Dorchester, MA - Admin office B 123",42.2943449,-71.0492968,"['BCYF', 'BCYF-Grant', 'Dorchester', 'Inside', 'Murphy']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Dorchester Murphy,249
250,-71.1150811714723,42.3088370155248,N_601230550253962329,BCYF Indoor,Q2JD-XRZM-K84X,BCYF-Curtis-Hall-AP3,"20 South Street, Jamaica Plain, MA - Room 108 supervisor",42.3088370155248,-71.1150811714723,"['BCYF', 'BCYF-Grant', 'Curtis', 'Inside', 'Jamaica-Plain']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Curtis Jamaica Plain,250
251,-71.0492968,42.2943449,N_601230550253962329,BCYF Indoor,Q2JD-WG4P-EVHX,BCYF-Murphy-AP1,"One Worrell St., Dorchester, MA -  inside lobby reception desk",42.2943449,-71.0492968,"['BCYF', 'BCYF-Grant', 'Dorchester', 'Inside', 'Murphy']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Dorchester Murphy,251
252,,,L_601230550253963852,Mobile WiFi Kit 4,Q3AK-VU6H-QY3R,MR76-4,,,,[],2024/04/02 07:55:57+00,1,,,,,252
253,-71.0767074541993,42.3268107188774,N_579275502070532581,Roxbury,Q2CK-MP2Y-FAUQ,ROX-VINE-AP2,"339 Dudley St, Roxbury",42.3268107188774,-71.0767074541993,['recently-added'],2024/04/02 07:56:03+00,1,,,,,253
254,-71.0767074541993,42.3268107188774,N_579275502070532581,Roxbury,Q2CK-NJTU-PZA7,ROX-VINE-AP4,"339 Dudley St, Roxbury",42.3268107188774,-71.0767074541993,['recently-added'],2024/04/02 07:56:03+00,1,,,,,254
255,-71.0381805853654,42.3722786763649,N_601230550253961436,East Boston,Q2CK-NPNU-ZQAD,EB-10GOVE-AP1,"10 Gove St, Boston, MA 02128, USA",42.3722786763649,-71.0381805853654,"['E-Boston-Main-Street', 'June2016', 'Outside', 'Private-residence']",2024/04/02 07:56:05+00,1,,,,E Boston Main Street June2016 Outside Private residence,255
256,-71.09818,42.33219,N_601230550253961587,BCYF Tremont,Q3AK-EDQ7-X7P4,AgeStrong-1stFL-Tremont-AP1,"1481 Tremont St, Boston, MA",42.33219,-71.09818,['employee'],2024/04/02 07:56:06+00,1,,,,employee,256
257,-71.098108291626,42.3321183079306,N_601230550253961587,BCYF Tremont,Q2FD-6DML-BCZE,BCYF-CC Lobby,"1483 Tremont St Boston, MA",42.3321183079306,-71.098108291626,"['BCYF', 'Inside', 'employee']",2024/04/02 07:56:06+00,1,BCYF,,Inside,employee,257
258,-71.1040894429907,42.2758153108873,N_601230550253962329,BCYF Indoor,Q3AC-SCN9-EVWL,BCYF-Mattahunt-AP3,"100 Hebron St, Mattapan, MA 02126",42.2758153108873,-71.1040894429907,['BCYF'],2024/04/02 07:56:08+00,1,BCYF,,,,258
259,-71.1149464,42.3088574,N_601230550253962329,BCYF Indoor,Q2JD-VG9W-FPTX,BCYF-Curtis-Hall-AP1,"20 South Street, Jamaica Plain - room 204 Senior Center
Asset tag #701689",42.3088574,-71.1149464,"['BCYF', 'BCYF-Grant', 'Curtis', 'Inside', 'Jamaica-Plain']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Curtis Jamaica Plain,259
260,-71.1149464,42.3088574,N_601230550253962329,BCYF Indoor,Q2JD-XS34-CU2K,BCYF-Curtis-Hall-AP2,"20 South Street, Jamaica Plain - Room 217 teen room",42.3088574,-71.1149464,"['BCYF', 'BCYF-Grant', 'Curtis', 'Inside', 'Jamaica-Plain']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Curtis Jamaica Plain,260
261,-71.0901645617862,42.3224337457746,N_601230550253962329,BCYF Indoor,Q2JD-VSFG-ZKNW,BCYF-Shelbourne-AP2,"2730 Washington St, Roxbury, MA - Game room (Teen room)",42.3224337457746,-71.0901645617862,"['BCYF', 'BCYF-Grant', 'Inside', 'Roxbury', 'Shelburne']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Roxbury Shelburne,261
262,-71.0610705944453,42.3801186758107,N_601230550253962329,BCYF Indoor,Q2JD-UTKP-YWHB,BCYF-Charlestown-AP1,"240 Medford St., Charlestown, MA - meeting room",42.3801186758107,-71.0610705944453,"['BCYF', 'BCYF-Grant', 'Charlestown', 'Inside']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Charlestown,262
263,-71.0610705944453,42.3801186758107,N_601230550253962329,BCYF Indoor,Q2JD-VTCK-Y2SH,BCYF-Charlestown-AP2,"240 Medford St., Charlestown, MA - Admin office",42.3801186758107,-71.0610705944453,"['BCYF', 'BCYF-Grant', 'Charlestown', 'Inside']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Charlestown,263
264,-71.0908452,42.3320631,N_601230550253962329,BCYF Indoor,Q2JD-XRRZ-NCRG,BCYF-Madison-AP1,"75 Malcolm X Blvd. Roxbury, MA - Admin office",42.3320631,-71.0908452,"['BCYF', 'BCYF-Grant', 'Inside', 'Madison-Park', 'Roxbury']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Madison Park Roxbury,264
265,-71.1277009143321,42.2865140418411,N_601230550253962329,BCYF Indoor,Q2JD-URL9-7FSE,BCYF-Roslindale-AP2,"6 Cummins Highway, Roslindale, MA - Room 108 after school room",42.2865140418411,-71.1277009143321,"['BCYF', 'BCYF-Grant', 'Inside', 'Roslindale']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Roslindale,265
266,-71.1277009143321,42.2865140418411,N_601230550253962329,BCYF Indoor,Q2JD-XNJC-E9DV,BCYF-Roslindale-AP1,"6 Cummins Highway, Roslindale, MA - Meeting room",42.2865140418411,-71.1277009143321,"['BCYF', 'BCYF-Grant', 'Inside', 'Roslindale']",2024/04/02 07:56:08+00,1,BCYF,,Inside,Roslindale,266
267,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-54N8-9YC9,BCYF-Vine Street-Senior Room 222 AP2,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,267
268,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-TEW9-ABKD,BCYF-Vine Street-Art Room 122,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,268
269,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-VVDJ-5Z5M,BCYF-Vine Street-Room 123,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,269
270,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-DUHQ-HF7B,BCYF-Vine Street-Computer room 205,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,270
271,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-6MR4-Y7UM,BCYF-Vine Street-Room 107,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,271
272,-71.07677,42.32673,N_601230550253962329,BCYF Indoor,Q2LD-GHSY-3U4C,BCYF-Vine Street-Dance Studio 209 left,"339 Dudley Street. Boston, MA",42.32673,-71.07677,[],2024/04/02 07:56:08+00,1,,,,,272
273,-71.1144214275456,42.3105749822276,N_601230550253962845,Jamaica Plain,Q2CK-NER6-DHDA,JP-BFDE28-AP1,"746 Centre Street, Jamaica Plain",42.3105749822276,-71.1144214275456,['recently-added'],2024/04/02 07:56:09+00,1,,,,,273
274,-71.1150811714723,42.3088370155248,N_601230550253962845,Jamaica Plain,Q2CK-SPCX-L9G6,JP-Curtis Hall-BCYF-AP1,"20 South St, Jamaica Plain, MA 02130",42.3088370155248,-71.1150811714723,"['BCYF', 'BCYF-Grant', 'Curtis-Hall', 'Outside']",2024/04/02 07:56:09+00,1,BCYF,,,Curtis Hall Outside,274
275,-71.1158206063547,42.3079386624069,N_601230550253962845,Jamaica Plain,Q2CK-L8D3-H68P,JP-Curtis Hall-BCYF-AP3,"55 South St, Jamaica Plain",42.3079386624069,-71.1158206063547,"['Centre-South-Main-Street', 'Lightpole', 'Outside']",2024/04/02 07:56:09+00,1,,,,Centre South Main Street Lightpole Outside,275
276,-71.1150811714723,42.3088370155248,N_601230550253962845,Jamaica Plain,Q2CK-LHCB-ZA9D,JP-Curtis Hall-BCYF-AP2,"20 South St, Jamaica Plain, MA 02130",42.3088370155248,-71.1150811714723,"['BCYF', 'Centre-South-Main-Street', 'Curtis-Hall', 'Outside']",2024/04/02 07:56:09+00,1,BCYF,,,Centre South Main Street Curtis Hall Outside,276
277,-71.0659605900958,42.315958662778,N_601230550253965255,Strand Theatre - External,Q2QD-86JE-GS2B,Strand_Marquee support right,"543 Columbia Road
Boston, MA 02125",42.315958662778,-71.0659605900958,['Outside'],2024/04/02 07:56:09+00,1,,,,Outside,277
278,-71.0659605900958,42.315958662778,N_601230550253965255,Strand Theatre - External,Q2QD-42EC-LQ5Z,Strand_Marquee support left,"543 Columbia Road Boston, MA 02125",42.315958662778,-71.0659605900958,['Outside'],2024/04/02 07:56:09+00,1,,,,Outside,278
279,-71.0659605900958,42.315958662778,N_601230550253965255,Strand Theatre - External,Q2QD-428C-NVTB,Strand_Centered above external set of doors,"543 Columbia Road Boston, MA 02125",42.315958662778,-71.0659605900958,['Outside'],2024/04/02 07:56:09+00,1,,,,Outside,279
